models,model_rounds,validation_accuracy,validation_lower_bound,validation_upper_bound,validation_total,validation_correct,test_accuracy,test_lower_bound,test_upper_bound,test_total,test_correct,validation_TP,test_TP,validation_FP,test_FP,validation_TN,test_TN,validation_FN,test_FN
"titanic_medical-deepseek,titanic_medical-gemini25,titanic_medical-openai45","2,7,3",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,57,47,25,29,12,9,6,6
"titanic_medical-anthropic37,titanic_medical-geminipro,titanic_medical-openai4510","6,6,4",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,55,49,23,31,14,7,8,4
"titanic_medical-anthropic3710,titanic_medical-falcon,titanic_medical-gemini10","5,6,8",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,49,29,30,8,8,2,4
"titanic_medical-anthropic37,titanic_medical-gemini,titanic_medical-geminipro","6,9,6",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6593406593406593,0.5525049123486402,0.7554830513779931,91,60,63,53,31,31,6,7,0,0
"titanic_medical-gemini25,titanic_medical-openai45,titanic_medical-phi","7,3,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,61,51,29,33,8,5,2,2
"titanic_medical-gemini25,titanic_medical-llama,titanic_medical-openai45","7,7,3",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,61,51,29,33,8,5,2,2
"titanic_medical-gemini2510,titanic_medical-geminipro,titanic_medical-openai4510","2,6,4",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,56,48,24,30,13,8,7,5
"titanic_medical-gemini25,titanic_medical-geminipro10,titanic_medical-openai10","7,1,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.5824175824175825,0.47432785001971844,0.6849900186544543,91,53,60,47,28,32,9,6,3,6
"titanic_medical-geminipro10,titanic_medical-gemma,titanic_medical-openai10o1","1,1,4",0.69,0.5896854458398009,0.7787112078693289,100,69,0.7362637362637363,0.6334508335773619,0.8231451651250297,91,67,51,51,19,22,18,16,12,2
"titanic_medical-openai10o1,titanic_medical-phi,titanic_medical-qwq","4,2,1",0.69,0.5896854458398009,0.7787112078693289,100,69,0.7252747252747253,0.6216981102911925,0.813674004426187,91,66,53,44,21,16,16,22,10,9
"titanic_medical-gemini25,titanic_medical-openai45,titanic_medical-openailong","7,3,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,60,51,28,34,9,4,3,2
"titanic_medical-gemini25,titanic_medical-geminipro10,titanic_medical-openai4510","7,1,4",0.69,0.5896854458398009,0.7787112078693289,100,69,0.5934065934065934,0.4853405442907007,0.6952181690551185,91,54,51,43,19,27,18,11,12,10
"titanic_medical-anthropic3710,titanic_medical-gemma,titanic_medical-openai4510","5,1,4",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,62,53,30,34,7,4,1,0
"titanic_medical-anthropic3710,titanic_medical-gemini2510,titanic_medical-phi","5,2,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,63,52,31,34,6,4,0,1
"titanic_medical-openai45p10,titanic_medical-phi,titanic_medical-qwq","7,2,1",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6813186813186813,0.5753296964119654,0.7751261475452155,91,62,52,43,20,19,17,19,11,10
"titanic_medical-anthropic3710,titanic_medical-gemini,titanic_medical-qwq","5,9,1",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6483516483516484,0.5411771127875069,0.7455750171474722,91,59,61,52,29,31,8,7,2,1
"titanic_medical-gemini25,titanic_medical-gemma,titanic_medical-openai45","7,1,3",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,61,51,29,34,8,4,2,2
"titanic_medical-gemini25,titanic_medical-gemma,titanic_medical-openai45p10","7,1,7",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,58,50,26,32,11,6,5,3
"titanic_medical-geminipro10,titanic_medical-llama,titanic_medical-openai4510","1,7,4",0.69,0.5896854458398009,0.7787112078693289,100,69,0.5714285714285714,0.4633651877296364,0.674711316420075,91,52,57,46,25,32,12,6,6,7
"titanic_medical-gemini25,titanic_medical-llama,titanic_medical-openai45p10","7,7,7",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,58,50,26,31,11,7,5,3
"titanic_medical-anthropic3710,titanic_medical-falcon10,titanic_medical-openai45","5,4,3",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,60,50,28,33,9,5,3,3
"titanic_medical-gemini25,titanic_medical-llama,titanic_medical-openaio1","7,7,3",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6373626373626373,0.5299040991145949,0.7356111038014223,91,58,58,51,26,31,11,7,5,2
"titanic_medical-anthropic3710,titanic_medical-gemini10,titanic_medical-openai","5,8,4",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,61,50,29,33,8,5,2,3
"titanic_medical-gemini25,titanic_medical-openai,titanic_medical-openai45","7,4,3",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,61,51,29,34,8,4,2,2
"titanic_medical-gemini25,titanic_medical-openai,titanic_medical-openai45p10","7,4,7",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,58,50,26,32,11,6,5,3
"titanic_medical-anthropic3710,titanic_medical-gemini2510,titanic_medical-openai4510","5,2,4",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6483516483516484,0.5411771127875069,0.7455750171474722,91,59,60,52,28,31,9,7,3,1
"titanic_medical-anthropic3710,titanic_medical-gemini10,titanic_medical-phi","5,8,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,59,50,27,31,10,7,4,3
"titanic_medical-openai45,titanic_medical-phi,titanic_medical-qwq","3,2,1",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6593406593406593,0.5525049123486402,0.7554830513779931,91,60,59,46,27,24,10,14,4,7
"titanic_medical-anthropic3710,titanic_medical-gemini25,titanic_medical-gemini2510","5,7,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,61,51,29,34,8,4,2,2
"titanic_medical-anthropic3710,titanic_medical-gemini25,titanic_medical-geminipro","5,7,6",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,58,50,26,31,11,7,5,3
"titanic_medical-geminipro10,titanic_medical-openai4510,titanic_medical-openailong","1,4,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.5604395604395604,0.45245208311217805,0.6643826134329158,91,51,57,45,25,32,12,6,6,8
"titanic_medical-geminipro10,titanic_medical-openai10,titanic_medical-openai45","1,2,3",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,58,48,26,30,11,8,5,5
"titanic_medical-anthropic3710,titanic_medical-gemini25,titanic_medical-openai10","5,7,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,62,52,30,34,7,4,1,1
"titanic_medical-geminipro10,titanic_medical-openai45,titanic_medical-openai4510","1,3,4",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,50,42,18,24,19,14,13,11
"titanic_medical-anthropic3710,titanic_medical-geminipro,titanic_medical-openai10","5,6,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,60,52,28,33,9,5,3,1
"titanic_medical-gemini10,titanic_medical-openai45,titanic_medical-phi","8,3,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.5824175824175825,0.47432785001971844,0.6849900186544543,91,53,58,44,26,29,11,9,5,9
"titanic_medical-geminipro,titanic_medical-gemma,titanic_medical-openaio1","6,1,3",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,50,46,18,28,19,10,13,7
"titanic_medical-anthropic3710,titanic_medical-geminipro10,titanic_medical-phi","5,1,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,59,49,27,30,10,8,4,4
"titanic_medical-geminipro,titanic_medical-openai,titanic_medical-openai45p10","6,4,7",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,52,48,20,29,17,9,11,5
"titanic_medical-gemini25,titanic_medical-gemini2510,titanic_medical-openai45","7,2,3",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,60,50,28,32,9,6,3,3
"titanic_medical-gemini25,titanic_medical-gemini2510,titanic_medical-openai45p10","7,2,7",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,57,49,25,30,12,8,6,4
"titanic_medical-gemini25,titanic_medical-gemini2510,titanic_medical-openaio1","7,2,3",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6373626373626373,0.5299040991145949,0.7356111038014223,91,58,58,50,26,30,11,8,5,3
"titanic_medical-geminipro,titanic_medical-openai10,titanic_medical-openaio1","6,2,3",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,48,46,16,27,21,11,15,7
"titanic_medical-anthropic3710,titanic_medical-falcon10,titanic_medical-gemini25","5,4,7",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,61,51,29,33,8,5,2,2
"titanic_medical-geminipro,titanic_medical-openai10,titanic_medical-openai10o1","6,2,4",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6593406593406593,0.5525049123486402,0.7554830513779931,91,60,52,49,20,27,17,11,11,4
"titanic_medical-geminipro,titanic_medical-openai10o1,titanic_medical-openailong","6,4,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6593406593406593,0.5525049123486402,0.7554830513779931,91,60,54,50,22,28,15,10,9,3
"titanic_medical-geminipro,titanic_medical-gemma,titanic_medical-openai45","6,1,3",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,61,51,29,33,8,5,2,2
"titanic_medical-gemini10,titanic_medical-openai45,titanic_medical-qwq","8,3,1",0.69,0.5896854458398009,0.7787112078693289,100,69,0.5934065934065934,0.4853405442907007,0.6952181690551185,91,54,50,37,18,21,19,17,13,16
"titanic_medical-geminipro,titanic_medical-llama,titanic_medical-openai4510","6,7,4",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,56,49,24,31,13,7,7,4
"titanic_medical-gemini2510,titanic_medical-openai45p10,titanic_medical-qwq","2,7,1",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6923076923076923,0.5868294430937198,0.7848581618108883,91,63,52,45,20,20,17,18,11,8
"titanic_medical-geminipro,titanic_medical-openai,titanic_medical-openai10o1","6,4,4",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6483516483516484,0.5411771127875069,0.7455750171474722,91,59,55,49,23,28,14,10,8,4
"titanic_medical-geminipro,titanic_medical-openai45,titanic_medical-openailong","6,3,2",0.69,0.5896854458398009,0.7787112078693289,100,69,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,61,51,29,33,8,5,2,2
"titanic_medical-anthropic,titanic_medical-gemini2510,titanic_medical-qwq","5,2,1",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,36,37,11,14,19,23,14,14
"titanic_medical-anthropic,titanic_medical-gemini2510,titanic_medical-phi","5,2,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,36,37,11,14,19,23,14,14
"titanic_medical-anthropic,titanic_medical-geminipro,titanic_medical-openai45p10","5,6,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,35,36,10,12,20,25,15,15
"titanic_medical-llama,titanic_medical-openai4510,titanic_medical-qwq","7,4,1",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,44,49,19,24,11,13,6,2
"titanic_medical-llama,titanic_medical-openai45,titanic_medical-openai45p10","7,3,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,44,49,19,24,11,13,6,2
"titanic_medical-anthropic,titanic_medical-anthropic10,titanic_medical-falcon","5,7,6",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,35,37,10,14,20,23,15,14
"titanic_medical-anthropic,titanic_medical-gemini10,titanic_medical-openai45p10","5,8,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,36,35,11,12,19,25,14,16
"titanic_medical-anthropic,titanic_medical-gemini2510,titanic_medical-openai4510","5,2,4",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,36,37,11,14,19,23,14,14
"titanic_medical-anthropic,titanic_medical-gemini2510,titanic_medical-openai45p10","5,2,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,36,37,11,13,19,24,14,14
"titanic_medical-llama,titanic_medical-openai45,titanic_medical-openai4510","7,3,4",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,44,49,19,24,11,13,6,2
"titanic_medical-anthropic,titanic_medical-anthropic10,titanic_medical-openai45p10","5,7,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,36,38,11,14,19,23,14,13
"titanic_medical-llama,titanic_medical-openai10o1,titanic_medical-qwq","7,4,1",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7159090909090909,0.6097954450255972,0.8069821295390802,88,63,44,49,19,23,11,14,6,2
"titanic_medical-anthropic,titanic_medical-gemini10,titanic_medical-openai4510","5,8,4",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6590909090909091,0.5503022279652157,0.7568332943813375,88,58,36,35,11,14,19,23,14,16
"titanic_medical-llama,titanic_medical-openai10o1,titanic_medical-phi","7,4,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,44,49,19,24,11,13,6,2
"titanic_medical-anthropic,titanic_medical-anthropic37,titanic_medical-llama","5,6,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,43,48,18,24,12,13,7,3
"titanic_medical-anthropic,titanic_medical-gemma,titanic_medical-openai4510","5,1,4",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,37,38,12,14,18,23,13,13
"titanic_medical-anthropic,titanic_medical-gemini10,titanic_medical-phi","5,8,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6477272727272727,0.5385921944240083,0.7466101497819355,88,57,36,35,11,15,19,22,14,16
"titanic_medical-anthropic,titanic_medical-anthropic10,titanic_medical-openai4510","5,7,4",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,36,38,11,15,19,22,14,13
"titanic_medical-llama,titanic_medical-openai45,titanic_medical-openaio1","7,3,3",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,43,49,18,24,12,13,7,2
"titanic_medical-anthropic,titanic_medical-anthropic10,titanic_medical-gemini10","5,7,8",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6477272727272727,0.5385921944240083,0.7466101497819355,88,57,36,36,11,16,19,21,14,15
"titanic_medical-anthropic,titanic_medical-anthropic10,titanic_medical-gemma","5,7,1",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,36,38,11,14,19,23,14,13
"titanic_medical-llama,titanic_medical-openai45p10,titanic_medical-openaio1","7,7,3",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7272727272727273,0.6218955965415256,0.8168042463718036,88,64,43,49,18,22,12,15,7,2
"titanic_medical-anthropic,titanic_medical-geminipro,titanic_medical-openai45","5,6,3",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,35,36,10,14,20,23,15,15
"titanic_medical-anthropic,titanic_medical-geminipro,titanic_medical-phi","5,6,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6590909090909091,0.5503022279652157,0.7568332943813375,88,58,36,36,11,15,19,22,14,15
"titanic_medical-llama,titanic_medical-openai45p10,titanic_medical-phi","7,7,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,44,49,19,24,11,13,6,2
"titanic_medical-llama,titanic_medical-openai4510,titanic_medical-phi","7,4,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,44,49,19,24,11,13,6,2
"titanic_medical-anthropic,titanic_medical-geminipro,titanic_medical-qwq","5,6,1",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6477272727272727,0.5385921944240083,0.7466101497819355,88,57,36,34,11,14,19,23,14,17
"titanic_medical-anthropic,titanic_medical-gemini25,titanic_medical-openai10","5,7,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,35,37,10,15,20,22,15,14
"titanic_medical-llama,titanic_medical-openai4510,titanic_medical-openai45p10","7,4,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,44,49,19,24,11,13,6,2
"titanic_medical-llama,titanic_medical-openai45p10,titanic_medical-qwq","7,7,1",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7159090909090909,0.6097954450255972,0.8069821295390802,88,63,44,49,19,23,11,14,6,2
"titanic_medical-anthropic,titanic_medical-anthropic10,titanic_medical-geminipro","5,7,6",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6590909090909091,0.5503022279652157,0.7568332943813375,88,58,36,37,11,16,19,21,14,14
"titanic_medical-anthropic,titanic_medical-anthropic10,titanic_medical-gemini2510","5,7,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,36,38,11,15,19,22,14,13
"titanic_medical-anthropic,titanic_medical-gemini25,titanic_medical-llama","5,7,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,43,49,18,24,12,13,7,2
"titanic_medical-anthropic,titanic_medical-geminipro10,titanic_medical-openai10","5,1,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,35,36,10,13,20,24,15,15
"titanic_medical-llama,titanic_medical-openai45,titanic_medical-qwq","7,3,1",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,44,49,19,24,11,13,6,2
"titanic_medical-anthropic,titanic_medical-gemini2510,titanic_medical-gemma","5,2,1",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,37,38,12,14,18,23,13,13
"titanic_medical-anthropic,titanic_medical-gemini25,titanic_medical-geminipro","5,7,6",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6590909090909091,0.5503022279652157,0.7568332943813375,88,58,35,36,10,15,20,22,15,15
"titanic_medical-anthropic,titanic_medical-gemini10,titanic_medical-qwq","5,8,1",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,36,35,11,13,19,24,14,16
"titanic_medical-anthropic,titanic_medical-geminipro,titanic_medical-gemma","5,6,1",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,37,37,12,15,18,22,13,14
"titanic_medical-anthropic,titanic_medical-anthropic10,titanic_medical-openai10","5,7,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,35,37,10,14,20,23,15,14
"titanic_medical-llama,titanic_medical-openai45,titanic_medical-phi","7,3,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,44,49,19,24,11,13,6,2
"titanic_medical-anthropic,titanic_medical-geminipro10,titanic_medical-llama","5,1,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,43,48,18,23,12,14,7,3
"titanic_medical-anthropic,titanic_medical-falcon,titanic_medical-geminipro","5,6,6",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6590909090909091,0.5503022279652157,0.7568332943813375,88,58,36,36,11,15,19,22,14,15
"titanic_medical-anthropic,titanic_medical-anthropic37,titanic_medical-openai10","5,6,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6590909090909091,0.5503022279652157,0.7568332943813375,88,58,35,36,10,15,20,22,15,15
"titanic_medical-anthropic,titanic_medical-falcon10,titanic_medical-gemini2510","5,4,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,36,36,11,13,19,24,14,15
"titanic_medical-llama,titanic_medical-openai,titanic_medical-openai10","7,4,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,44,49,19,25,11,12,6,2
"titanic_medical-anthropic,titanic_medical-anthropic3710,titanic_medical-openai45p10","5,5,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,36,36,11,12,19,25,14,15
"titanic_medical-anthropic,titanic_medical-falcon10,titanic_medical-openai45p10","5,4,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,36,36,11,13,19,24,14,15
"titanic_medical-llama,titanic_medical-openai10o1,titanic_medical-openai4510","7,4,4",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,44,49,19,24,11,13,6,2
"titanic_medical-anthropic,titanic_medical-falcon10,titanic_medical-openai4510","5,4,4",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,36,36,11,13,19,24,14,15
"titanic_medical-anthropic,titanic_medical-openai10,titanic_medical-openai45","5,2,3",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,35,37,10,14,20,23,15,14
"titanic_medical-anthropic,titanic_medical-openai45p10,titanic_medical-qwq","5,7,1",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,36,37,11,12,19,25,14,14
"titanic_medical-anthropic,titanic_medical-openai45p10,titanic_medical-phi","5,7,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,36,37,11,13,19,24,14,14
"titanic_medical-anthropic,titanic_medical-gemma,titanic_medical-openai45p10","5,1,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,37,38,12,13,18,24,13,13
"titanic_medical-anthropic,titanic_medical-deepseek,titanic_medical-gemini10","5,2,8",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,36,35,11,13,19,24,14,16
"titanic_medical-anthropic,titanic_medical-deepseek,titanic_medical-gemini2510","5,2,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,36,36,11,14,19,23,14,15
"titanic_medical-anthropic,titanic_medical-falcon10,titanic_medical-gemini10","5,4,8",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,36,35,11,13,19,24,14,16
"titanic_medical-anthropic,titanic_medical-gemini,titanic_medical-gemini2510","5,9,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,37,37,12,15,18,22,13,14
"titanic_medical-anthropic,titanic_medical-deepseek,titanic_medical-geminipro","5,2,6",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6477272727272727,0.5385921944240083,0.7466101497819355,88,57,36,34,11,14,19,23,14,17
"titanic_medical-anthropic,titanic_medical-openai4510,titanic_medical-qwq","5,4,1",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,36,37,11,14,19,23,14,14
"titanic_medical-llama,titanic_medical-openai10,titanic_medical-openailong","7,2,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.7045454545454546,0.5977652670101812,0.7970876923346222,88,62,44,49,19,24,11,13,6,2
"titanic_medical-anthropic,titanic_medical-falcon,titanic_medical-openai45p10","5,6,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,36,37,11,13,19,24,14,14
"titanic_medical-anthropic,titanic_medical-falcon,titanic_medical-openai4510","5,6,4",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,36,37,11,14,19,23,14,14
"titanic_medical-anthropic,titanic_medical-openai4510,titanic_medical-phi","5,4,2",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,36,37,11,14,19,23,14,14
"titanic_medical-anthropic,titanic_medical-deepseek,titanic_medical-openai4510","5,2,4",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,36,36,11,14,19,23,14,15
"titanic_medical-anthropic,titanic_medical-deepseek,titanic_medical-openai45p10","5,2,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,36,36,11,12,19,25,14,15
"titanic_medical-anthropic,titanic_medical-openai4510,titanic_medical-openai45p10","5,4,7",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,36,37,11,13,19,24,14,14
"titanic_medical-anthropic,titanic_medical-falcon,titanic_medical-gemini10","5,6,8",0.6875,0.5741109261435504,0.7865253688912328,80,55,0.6477272727272727,0.5385921944240083,0.7466101497819355,88,57,36,35,11,15,19,22,14,16
